method,target,tier,overlap
A_carry_forward,2020,50,52.0
A_carry_forward,2020,100,62.0
A_carry_forward,2020,150,64.66666666666667
A_carry_forward,2020,200,67.5
A_carry_forward,2020,250,70.8
A_carry_forward,2021,25,48.0
A_carry_forward,2021,50,50.0
A_carry_forward,2021,100,62.0
A_carry_forward,2021,150,64.66666666666667
A_carry_forward,2021,200,67.0
A_carry_forward,2021,250,68.0
A_carry_forward,2022,25,48.0
A_carry_forward,2022,50,54.0
A_carry_forward,2022,100,68.0
A_carry_forward,2022,150,66.66666666666667
A_carry_forward,2022,200,70.5
A_carry_forward,2022,250,69.2
A_carry_forward,2023,25,36.0
A_carry_forward,2023,50,44.0
A_carry_forward,2023,100,60.0
A_carry_forward,2023,150,65.33333333333333
A_carry_forward,2023,200,69.0
A_carry_forward,2023,250,68.8
A_carry_forward,2024,25,28.0
A_carry_forward,2024,50,42.0
A_carry_forward,2024,100,60.0
A_carry_forward,2024,150,66.66666666666667
A_carry_forward,2024,200,70.0
A_carry_forward,2024,250,71.2
A_carry_forward,2025,25,48.0
A_carry_forward,2025,50,52.0
A_carry_forward,2025,100,63.0
A_carry_forward,2025,150,66.0
A_carry_forward,2025,200,69.0
A_carry_forward,2025,250,71.2
d=0.0,2001,25,52.0
d=0.0,2001,50,52.0
d=0.0,2001,100,60.0
d=0.0,2001,150,66.0
d=0.0,2001,200,66.0
d=0.0,2001,250,66.0
d=0.0,2002,25,48.0
d=0.0,2002,50,62.0
d=0.0,2002,100,63.0
d=0.0,2002,150,63.333333333333336
d=0.0,2002,200,70.0
d=0.0,2002,250,66.8
d=0.0,2003,25,52.0
d=0.0,2003,50,58.0
d=0.0,2003,100,67.0
d=0.0,2003,150,75.33333333333333
d=0.0,2003,200,73.0
d=0.0,2003,250,73.2
d=0.0,2004,25,36.0
d=0.0,2004,50,52.0
d=0.0,2004,100,56.0
d=0.0,2004,150,63.333333333333336
d=0.0,2004,200,68.0
d=0.0,2004,250,70.4
d=0.0,2005,25,40.0
d=0.0,2005,50,50.0
d=0.0,2005,100,68.0
d=0.0,2005,150,69.33333333333333
d=0.0,2005,200,67.5
d=0.0,2005,250,70.0
d=0.0,2006,25,40.0
d=0.0,2006,50,52.0
d=0.0,2006,100,61.0
d=0.0,2006,150,65.33333333333333
d=0.0,2006,200,64.5
d=0.0,2006,250,68.0
d=0.0,2007,25,36.0
d=0.0,2007,50,46.0
d=0.0,2007,100,61.0
d=0.0,2007,150,64.66666666666667
d=0.0,2007,200,67.0
d=0.0,2007,250,68.0
d=0.0,2008,25,28.0
d=0.0,2008,50,50.0
d=0.0,2008,100,65.0
d=0.0,2008,150,61.333333333333336
d=0.0,2008,200,64.5
d=0.0,2008,250,67.6
d=0.0,2009,25,40.0
d=0.0,2009,50,50.0
d=0.0,2009,100,62.0
d=0.0,2009,150,65.33333333333333
d=0.0,2009,200,68.0
d=0.0,2009,250,70.4
d=0.0,2010,25,44.0
d=0.0,2010,50,46.0
d=0.0,2010,100,63.0
d=0.0,2010,150,67.33333333333333
d=0.0,2010,200,73.0
d=0.0,2010,250,73.6
d=0.0,2011,25,40.0
d=0.0,2011,50,52.0
d=0.0,2011,100,58.0
d=0.0,2011,150,60.666666666666664
d=0.0,2011,200,67.0
d=0.0,2011,250,72.4
d=0.0,2012,25,52.0
d=0.0,2012,50,46.0
d=0.0,2012,100,61.0
d=0.0,2012,150,67.33333333333333
d=0.0,2012,200,66.5
d=0.0,2012,250,66.4
d=0.0,2013,25,56.0
d=0.0,2013,50,50.0
d=0.0,2013,100,59.0
d=0.0,2013,150,62.666666666666664
d=0.0,2013,200,67.5
d=0.0,2013,250,70.4
d=0.0,2014,25,36.0
d=0.0,2014,50,58.0
d=0.0,2014,100,63.0
d=0.0,2014,150,64.66666666666667
d=0.0,2014,200,63.5
d=0.0,2014,250,63.6
d=0.0,2015,25,32.0
d=0.0,2015,50,48.0
d=0.0,2015,100,55.0
d=0.0,2015,150,62.666666666666664
d=0.0,2015,200,67.0
d=0.0,2015,250,66.4
d=0.0,2016,25,48.0
d=0.0,2016,50,56.0
d=0.0,2016,100,59.0
d=0.0,2016,150,63.333333333333336
d=0.0,2016,200,65.0
d=0.0,2016,250,66.4
d=0.0,2017,25,32.0
d=0.0,2017,50,62.0
d=0.0,2017,100,62.0
d=0.0,2017,150,64.0
d=0.0,2017,200,64.5
d=0.0,2017,250,66.8
d=0.0,2018,25,40.0
d=0.0,2018,50,50.0
d=0.0,2018,100,54.0
d=0.0,2018,150,60.0
d=0.0,2018,200,64.5
d=0.0,2018,250,65.2
d=0.0,2019,25,44.0
d=0.0,2019,50,46.0
d=0.0,2019,100,64.0
d=0.0,2019,150,68.0
d=0.0,2019,200,69.5
d=0.0,2019,250,68.0
d=0.0,2020,25,48.0
d=0.0,2020,50,52.0
d=0.0,2020,100,62.0
d=0.0,2020,150,64.66666666666667
d=0.0,2020,200,67.5
d=0.0,2020,250,70.8
d=0.0,2021,25,48.0
d=0.0,2021,50,50.0
d=0.0,2021,100,62.0
d=0.0,2021,150,64.66666666666667
d=0.0,2021,200,67.0
d=0.0,2021,250,68.0
d=0.0,2022,25,48.0
d=0.0,2022,50,54.0
d=0.0,2022,100,68.0
d=0.0,2022,150,66.66666666666667
d=0.0,2022,200,70.5
d=0.0,2022,250,69.2
d=0.0,2023,25,36.0
d=0.0,2023,50,44.0
d=0.0,2023,100,60.0
d=0.0,2023,150,65.33333333333333
d=0.0,2023,200,69.0
d=0.0,2023,250,68.8
d=0.0,2024,25,28.0
d=0.0,2024,50,42.0
d=0.0,2024,100,60.0
d=0.0,2024,150,66.66666666666667
d=0.0,2024,200,70.0
d=0.0,2024,250,71.2
d=0.0,2025,25,48.0
d=0.0,2025,50,52.0
d=0.0,2025,100,63.0
d=0.0,2025,150,66.0
d=0.0,2025,200,69.0
d=0.0,2025,250,71.2
d=0.1,2001,25,52.0
d=0.1,2001,50,52.0
d=0.1,2001,100,60.0
d=0.1,2001,150,66.0
d=0.1,2001,200,66.0
d=0.1,2001,250,66.0
d=0.1,2002,25,48.0
d=0.1,2002,50,62.0
d=0.1,2002,100,63.0
d=0.1,2002,150,63.333333333333336
d=0.1,2002,200,70.0
d=0.1,2002,250,66.8
d=0.1,2003,25,52.0
d=0.1,2003,50,58.0
d=0.1,2003,100,67.0
d=0.1,2003,150,75.33333333333333
d=0.1,2003,200,73.0
d=0.1,2003,250,73.2
d=0.1,2004,25,36.0
d=0.1,2004,50,52.0
d=0.1,2004,100,56.0
d=0.1,2004,150,63.333333333333336
d=0.1,2004,200,68.0
d=0.1,2004,250,70.4
d=0.1,2005,25,40.0
d=0.1,2005,50,50.0
d=0.1,2005,100,68.0
d=0.1,2005,150,69.33333333333333
d=0.1,2005,200,67.5
d=0.1,2005,250,70.0
d=0.1,2006,25,40.0
d=0.1,2006,50,52.0
d=0.1,2006,100,61.0
d=0.1,2006,150,65.33333333333333
d=0.1,2006,200,64.5
d=0.1,2006,250,68.0
d=0.1,2007,25,36.0
d=0.1,2007,50,46.0
d=0.1,2007,100,61.0
d=0.1,2007,150,64.66666666666667
d=0.1,2007,200,67.0
d=0.1,2007,250,68.0
d=0.1,2008,25,28.0
d=0.1,2008,50,50.0
d=0.1,2008,100,65.0
d=0.1,2008,150,61.333333333333336
d=0.1,2008,200,64.5
d=0.1,2008,250,67.6
d=0.1,2009,25,40.0
d=0.1,2009,50,50.0
d=0.1,2009,100,62.0
d=0.1,2009,150,65.33333333333333
d=0.1,2009,200,68.0
d=0.1,2009,250,70.4
d=0.1,2010,25,44.0
d=0.1,2010,50,46.0
d=0.1,2010,100,63.0
d=0.1,2010,150,67.33333333333333
d=0.1,2010,200,73.0
d=0.1,2010,250,73.6
d=0.1,2011,25,40.0
d=0.1,2011,50,52.0
d=0.1,2011,100,58.0
d=0.1,2011,150,60.666666666666664
d=0.1,2011,200,67.0
d=0.1,2011,250,72.4
d=0.1,2012,25,52.0
d=0.1,2012,50,46.0
d=0.1,2012,100,61.0
d=0.1,2012,150,67.33333333333333
d=0.1,2012,200,66.5
d=0.1,2012,250,66.4
d=0.1,2013,25,56.0
d=0.1,2013,50,50.0
d=0.1,2013,100,59.0
d=0.1,2013,150,62.666666666666664
d=0.1,2013,200,67.5
d=0.1,2013,250,70.4
d=0.1,2014,25,36.0
d=0.1,2014,50,58.0
d=0.1,2014,100,63.0
d=0.1,2014,150,64.66666666666667
d=0.1,2014,200,63.5
d=0.1,2014,250,63.6
d=0.1,2015,25,32.0
d=0.1,2015,50,48.0
d=0.1,2015,100,55.0
d=0.1,2015,150,62.666666666666664
d=0.1,2015,200,67.0
d=0.1,2015,250,66.4
d=0.1,2016,25,48.0
d=0.1,2016,50,56.0
d=0.1,2016,100,59.0
d=0.1,2016,150,63.333333333333336
d=0.1,2016,200,65.0
d=0.1,2016,250,66.4
d=0.1,2017,25,32.0
d=0.1,2017,50,62.0
d=0.1,2017,100,62.0
d=0.1,2017,150,64.0
d=0.1,2017,200,64.5
d=0.1,2017,250,66.8
d=0.1,2018,25,40.0
d=0.1,2018,50,50.0
d=0.1,2018,100,54.0
d=0.1,2018,150,60.0
d=0.1,2018,200,64.5
d=0.1,2018,250,65.2
d=0.1,2019,25,44.0
d=0.1,2019,50,46.0
d=0.1,2019,100,64.0
d=0.1,2019,150,68.0
d=0.1,2019,200,69.5
d=0.1,2019,250,68.0
d=0.1,2020,25,48.0
d=0.1,2020,50,52.0
d=0.1,2020,100,62.0
d=0.1,2020,150,64.66666666666667
d=0.1,2020,200,67.5
d=0.1,2020,250,70.8
d=0.1,2021,25,48.0
d=0.1,2021,50,50.0
d=0.1,2021,100,62.0
d=0.1,2021,150,64.66666666666667
d=0.1,2021,200,67.0
d=0.1,2021,250,68.0
d=0.1,2022,25,48.0
d=0.1,2022,50,54.0
d=0.1,2022,100,68.0
d=0.1,2022,150,66.66666666666667
d=0.1,2022,200,70.5
d=0.1,2022,250,69.2
d=0.1,2023,25,36.0
d=0.1,2023,50,44.0
d=0.1,2023,100,60.0
d=0.1,2023,150,65.33333333333333
d=0.1,2023,200,69.0
d=0.1,2023,250,68.8
d=0.1,2024,25,28.0
d=0.1,2024,50,42.0
d=0.1,2024,100,60.0
d=0.1,2024,150,66.66666666666667
d=0.1,2024,200,70.0
d=0.1,2024,250,71.2
d=0.1,2025,25,48.0
d=0.1,2025,50,52.0
d=0.1,2025,100,63.0
d=0.1,2025,150,66.0
d=0.1,2025,200,69.0
d=0.1,2025,250,71.2
d=0.2,2001,25,52.0
d=0.2,2001,50,52.0
d=0.2,2001,100,60.0
d=0.2,2001,150,66.0
d=0.2,2001,200,66.0
d=0.2,2001,250,66.0
d=0.2,2002,25,48.0
d=0.2,2002,50,62.0
d=0.2,2002,100,63.0
d=0.2,2002,150,63.333333333333336
d=0.2,2002,200,70.0
d=0.2,2002,250,67.2
d=0.2,2003,25,52.0
d=0.2,2003,50,58.0
d=0.2,2003,100,67.0
d=0.2,2003,150,75.33333333333333
d=0.2,2003,200,73.0
d=0.2,2003,250,73.2
d=0.2,2004,25,36.0
d=0.2,2004,50,52.0
d=0.2,2004,100,56.0
d=0.2,2004,150,63.333333333333336
d=0.2,2004,200,68.0
d=0.2,2004,250,70.4
d=0.2,2005,25,40.0
d=0.2,2005,50,50.0
d=0.2,2005,100,68.0
d=0.2,2005,150,69.33333333333333
d=0.2,2005,200,67.5
d=0.2,2005,250,70.4
d=0.2,2006,25,40.0
d=0.2,2006,50,52.0
d=0.2,2006,100,61.0
d=0.2,2006,150,65.33333333333333
d=0.2,2006,200,64.5
d=0.2,2006,250,68.4
d=0.2,2007,25,36.0
d=0.2,2007,50,46.0
d=0.2,2007,100,61.0
d=0.2,2007,150,64.66666666666667
d=0.2,2007,200,67.0
d=0.2,2007,250,68.0
d=0.2,2008,25,28.0
d=0.2,2008,50,50.0
d=0.2,2008,100,65.0
d=0.2,2008,150,61.333333333333336
d=0.2,2008,200,64.5
d=0.2,2008,250,67.6
d=0.2,2009,25,40.0
d=0.2,2009,50,50.0
d=0.2,2009,100,62.0
d=0.2,2009,150,65.33333333333333
d=0.2,2009,200,68.0
d=0.2,2009,250,70.8
d=0.2,2010,25,44.0
d=0.2,2010,50,46.0
d=0.2,2010,100,63.0
d=0.2,2010,150,67.33333333333333
d=0.2,2010,200,73.0
d=0.2,2010,250,73.6
d=0.2,2011,25,40.0
d=0.2,2011,50,52.0
d=0.2,2011,100,58.0
d=0.2,2011,150,60.666666666666664
d=0.2,2011,200,67.0
d=0.2,2011,250,72.4
d=0.2,2012,25,52.0
d=0.2,2012,50,46.0
d=0.2,2012,100,61.0
d=0.2,2012,150,67.33333333333333
d=0.2,2012,200,66.5
d=0.2,2012,250,66.8
d=0.2,2013,25,56.0
d=0.2,2013,50,50.0
d=0.2,2013,100,59.0
d=0.2,2013,150,62.666666666666664
d=0.2,2013,200,67.5
d=0.2,2013,250,70.4
d=0.2,2014,25,36.0
d=0.2,2014,50,58.0
d=0.2,2014,100,63.0
d=0.2,2014,150,64.66666666666667
d=0.2,2014,200,63.5
d=0.2,2014,250,63.6
d=0.2,2015,25,32.0
d=0.2,2015,50,48.0
d=0.2,2015,100,55.0
d=0.2,2015,150,62.666666666666664
d=0.2,2015,200,67.0
d=0.2,2015,250,66.0
d=0.2,2016,25,48.0
d=0.2,2016,50,56.0
d=0.2,2016,100,59.0
d=0.2,2016,150,63.333333333333336
d=0.2,2016,200,65.0
d=0.2,2016,250,66.8
d=0.2,2017,25,32.0
d=0.2,2017,50,62.0
d=0.2,2017,100,62.0
d=0.2,2017,150,64.0
d=0.2,2017,200,64.5
d=0.2,2017,250,66.8
d=0.2,2018,25,40.0
d=0.2,2018,50,50.0
d=0.2,2018,100,54.0
d=0.2,2018,150,60.0
d=0.2,2018,200,64.5
d=0.2,2018,250,65.6
d=0.2,2019,25,44.0
d=0.2,2019,50,46.0
d=0.2,2019,100,64.0
d=0.2,2019,150,68.0
d=0.2,2019,200,69.5
d=0.2,2019,250,68.4
d=0.2,2020,25,48.0
d=0.2,2020,50,52.0
d=0.2,2020,100,62.0
d=0.2,2020,150,64.66666666666667
d=0.2,2020,200,67.5
d=0.2,2020,250,71.2
d=0.2,2021,25,48.0
d=0.2,2021,50,50.0
d=0.2,2021,100,62.0
d=0.2,2021,150,64.66666666666667
d=0.2,2021,200,67.0
d=0.2,2021,250,68.0
d=0.2,2022,25,48.0
d=0.2,2022,50,54.0
d=0.2,2022,100,68.0
d=0.2,2022,150,66.66666666666667
d=0.2,2022,200,70.5
d=0.2,2022,250,69.6
d=0.2,2023,25,36.0
d=0.2,2023,50,44.0
d=0.2,2023,100,60.0
d=0.2,2023,150,65.33333333333333
d=0.2,2023,200,69.0
d=0.2,2023,250,68.8
d=0.2,2024,25,28.0
d=0.2,2024,50,42.0
d=0.2,2024,100,60.0
d=0.2,2024,150,66.66666666666667
d=0.2,2024,200,70.0
d=0.2,2024,250,71.2
d=0.2,2025,25,48.0
d=0.2,2025,50,52.0
d=0.2,2025,100,63.0
d=0.2,2025,150,66.0
d=0.2,2025,200,69.0
d=0.2,2025,250,71.6
d=0.3,2001,25,52.0
d=0.3,2001,50,52.0
d=0.3,2001,100,60.0
d=0.3,2001,150,66.0
d=0.3,2001,200,66.0
d=0.3,2001,250,66.0
d=0.3,2002,25,48.0
d=0.3,2002,50,62.0
d=0.3,2002,100,63.0
d=0.3,2002,150,63.333333333333336
d=0.3,2002,200,71.5
d=0.3,2002,250,68.4
d=0.3,2003,25,52.0
d=0.3,2003,50,58.0
d=0.3,2003,100,67.0
d=0.3,2003,150,75.33333333333333
d=0.3,2003,200,73.0
d=0.3,2003,250,72.8
d=0.3,2004,25,36.0
d=0.3,2004,50,52.0
d=0.3,2004,100,56.0
d=0.3,2004,150,63.333333333333336
d=0.3,2004,200,68.0
d=0.3,2004,250,71.2
d=0.3,2005,25,40.0
d=0.3,2005,50,50.0
d=0.3,2005,100,68.0
d=0.3,2005,150,69.33333333333333
d=0.3,2005,200,68.0
d=0.3,2005,250,71.2
d=0.3,2006,25,40.0
d=0.3,2006,50,52.0
d=0.3,2006,100,61.0
d=0.3,2006,150,65.33333333333333
d=0.3,2006,200,65.0
d=0.3,2006,250,67.6
d=0.3,2007,25,36.0
d=0.3,2007,50,46.0
d=0.3,2007,100,61.0
d=0.3,2007,150,64.66666666666667
d=0.3,2007,200,67.0
d=0.3,2007,250,68.0
d=0.3,2008,25,28.0
d=0.3,2008,50,50.0
d=0.3,2008,100,65.0
d=0.3,2008,150,61.333333333333336
d=0.3,2008,200,64.5
d=0.3,2008,250,68.0
d=0.3,2009,25,40.0
d=0.3,2009,50,50.0
d=0.3,2009,100,62.0
d=0.3,2009,150,66.0
d=0.3,2009,200,68.5
d=0.3,2009,250,71.2
d=0.3,2010,25,44.0
d=0.3,2010,50,46.0
d=0.3,2010,100,63.0
d=0.3,2010,150,67.33333333333333
d=0.3,2010,200,73.0
d=0.3,2010,250,73.6
d=0.3,2011,25,40.0
d=0.3,2011,50,52.0
d=0.3,2011,100,58.0
d=0.3,2011,150,60.666666666666664
d=0.3,2011,200,67.0
d=0.3,2011,250,72.4
d=0.3,2012,25,52.0
d=0.3,2012,50,46.0
d=0.3,2012,100,61.0
d=0.3,2012,150,67.33333333333333
d=0.3,2012,200,67.0
d=0.3,2012,250,67.2
d=0.3,2013,25,56.0
d=0.3,2013,50,50.0
d=0.3,2013,100,59.0
d=0.3,2013,150,62.666666666666664
d=0.3,2013,200,67.5
d=0.3,2013,250,69.6
d=0.3,2014,25,36.0
d=0.3,2014,50,58.0
d=0.3,2014,100,63.0
d=0.3,2014,150,64.66666666666667
d=0.3,2014,200,63.5
d=0.3,2014,250,63.6
d=0.3,2015,25,32.0
d=0.3,2015,50,48.0
d=0.3,2015,100,55.0
d=0.3,2015,150,62.666666666666664
d=0.3,2015,200,67.0
d=0.3,2015,250,66.4
d=0.3,2016,25,48.0
d=0.3,2016,50,56.0
d=0.3,2016,100,59.0
d=0.3,2016,150,63.333333333333336
d=0.3,2016,200,65.5
d=0.3,2016,250,67.2
d=0.3,2017,25,32.0
d=0.3,2017,50,62.0
d=0.3,2017,100,62.0
d=0.3,2017,150,64.0
d=0.3,2017,200,64.5
d=0.3,2017,250,67.2
d=0.3,2018,25,40.0
d=0.3,2018,50,50.0
d=0.3,2018,100,54.0
d=0.3,2018,150,60.666666666666664
d=0.3,2018,200,64.5
d=0.3,2018,250,66.0
d=0.3,2019,25,44.0
d=0.3,2019,50,46.0
d=0.3,2019,100,64.0
d=0.3,2019,150,68.0
d=0.3,2019,200,70.0
d=0.3,2019,250,68.0
d=0.3,2020,25,48.0
d=0.3,2020,50,52.0
d=0.3,2020,100,62.0
d=0.3,2020,150,64.66666666666667
d=0.3,2020,200,68.0
d=0.3,2020,250,71.6
d=0.3,2021,25,48.0
d=0.3,2021,50,50.0
d=0.3,2021,100,62.0
d=0.3,2021,150,64.66666666666667
d=0.3,2021,200,67.5
d=0.3,2021,250,68.4
d=0.3,2022,25,48.0
d=0.3,2022,50,54.0
d=0.3,2022,100,68.0
d=0.3,2022,150,66.66666666666667
d=0.3,2022,200,70.5
d=0.3,2022,250,70.0
d=0.3,2023,25,36.0
d=0.3,2023,50,44.0
d=0.3,2023,100,60.0
d=0.3,2023,150,65.33333333333333
d=0.3,2023,200,69.0
d=0.3,2023,250,68.8
d=0.3,2024,25,28.0
d=0.3,2024,50,42.0
d=0.3,2024,100,60.0
d=0.3,2024,150,66.66666666666667
d=0.3,2024,200,69.5
d=0.3,2024,250,71.2
d=0.3,2025,25,48.0
d=0.3,2025,50,52.0
d=0.3,2025,100,63.0
d=0.3,2025,150,66.0
d=0.3,2025,200,69.0
d=0.3,2025,250,72.0
d=0.4,2001,25,52.0
d=0.4,2001,50,52.0
d=0.4,2001,100,60.0
d=0.4,2001,150,66.0
d=0.4,2001,200,66.0
d=0.4,2001,250,66.0
d=0.4,2002,25,48.0
d=0.4,2002,50,62.0
d=0.4,2002,100,63.0
d=0.4,2002,150,64.66666666666667
d=0.4,2002,200,71.5
d=0.4,2002,250,68.0
d=0.4,2003,25,52.0
d=0.4,2003,50,58.0
d=0.4,2003,100,67.0
d=0.4,2003,150,74.66666666666667
d=0.4,2003,200,73.5
d=0.4,2003,250,72.4
d=0.4,2004,25,36.0
d=0.4,2004,50,52.0
d=0.4,2004,100,56.0
d=0.4,2004,150,63.333333333333336
d=0.4,2004,200,68.5
d=0.4,2004,250,70.8
d=0.4,2005,25,40.0
d=0.4,2005,50,50.0
d=0.4,2005,100,68.0
d=0.4,2005,150,70.0
d=0.4,2005,200,68.0
d=0.4,2005,250,70.0
d=0.4,2006,25,40.0
d=0.4,2006,50,52.0
d=0.4,2006,100,61.0
d=0.4,2006,150,66.0
d=0.4,2006,200,64.5
d=0.4,2006,250,66.4
d=0.4,2007,25,36.0
d=0.4,2007,50,46.0
d=0.4,2007,100,61.0
d=0.4,2007,150,64.66666666666667
d=0.4,2007,200,66.5
d=0.4,2007,250,67.6
d=0.4,2008,25,28.0
d=0.4,2008,50,50.0
d=0.4,2008,100,65.0
d=0.4,2008,150,62.0
d=0.4,2008,200,64.5
d=0.4,2008,250,67.2
d=0.4,2009,25,40.0
d=0.4,2009,50,50.0
d=0.4,2009,100,63.0
d=0.4,2009,150,66.0
d=0.4,2009,200,69.0
d=0.4,2009,250,70.4
d=0.4,2010,25,44.0
d=0.4,2010,50,46.0
d=0.4,2010,100,63.0
d=0.4,2010,150,67.33333333333333
d=0.4,2010,200,73.5
d=0.4,2010,250,72.8
d=0.4,2011,25,40.0
d=0.4,2011,50,52.0
d=0.4,2011,100,58.0
d=0.4,2011,150,60.666666666666664
d=0.4,2011,200,67.5
d=0.4,2011,250,70.8
d=0.4,2012,25,52.0
d=0.4,2012,50,46.0
d=0.4,2012,100,61.0
d=0.4,2012,150,67.33333333333333
d=0.4,2012,200,66.5
d=0.4,2012,250,66.4
d=0.4,2013,25,56.0
d=0.4,2013,50,50.0
d=0.4,2013,100,59.0
d=0.4,2013,150,62.666666666666664
d=0.4,2013,200,67.0
d=0.4,2013,250,71.2
d=0.4,2014,25,36.0
d=0.4,2014,50,58.0
d=0.4,2014,100,63.0
d=0.4,2014,150,64.66666666666667
d=0.4,2014,200,64.0
d=0.4,2014,250,64.8
d=0.4,2015,25,32.0
d=0.4,2015,50,48.0
d=0.4,2015,100,55.0
d=0.4,2015,150,61.333333333333336
d=0.4,2015,200,67.5
d=0.4,2015,250,66.4
d=0.4,2016,25,48.0
d=0.4,2016,50,56.0
d=0.4,2016,100,59.0
d=0.4,2016,150,63.333333333333336
d=0.4,2016,200,65.0
d=0.4,2016,250,67.6
d=0.4,2017,25,32.0
d=0.4,2017,50,62.0
d=0.4,2017,100,62.0
d=0.4,2017,150,64.0
d=0.4,2017,200,64.0
d=0.4,2017,250,68.0
d=0.4,2018,25,40.0
d=0.4,2018,50,50.0
d=0.4,2018,100,55.0
d=0.4,2018,150,61.333333333333336
d=0.4,2018,200,64.5
d=0.4,2018,250,67.2
d=0.4,2019,25,44.0
d=0.4,2019,50,46.0
d=0.4,2019,100,64.0
d=0.4,2019,150,68.66666666666667
d=0.4,2019,200,69.5
d=0.4,2019,250,67.2
d=0.4,2020,25,48.0
d=0.4,2020,50,52.0
d=0.4,2020,100,62.0
d=0.4,2020,150,64.0
d=0.4,2020,200,68.5
d=0.4,2020,250,70.4
d=0.4,2021,25,48.0
d=0.4,2021,50,50.0
d=0.4,2021,100,62.0
d=0.4,2021,150,64.66666666666667
d=0.4,2021,200,67.0
d=0.4,2021,250,68.4
d=0.4,2022,25,48.0
d=0.4,2022,50,54.0
d=0.4,2022,100,68.0
d=0.4,2022,150,66.66666666666667
d=0.4,2022,200,70.0
